1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
3168, river, wythers:badlands_river, MONSTER, minecraft:creeper, 80, 4, 4
3169, river, wythers:badlands_river, MONSTER, minecraft:slime, 80, 4, 4
3170, river, wythers:badlands_river, MONSTER, minecraft:enderman, 5, 1, 4
3171, river, wythers:badlands_river, MONSTER, minecraft:witch, 5, 1, 1
3172, river, wythers:badlands_river, MONSTER, minecraft:drowned, 80, 1, 1
3173, river, wythers:badlands_river, AMBIENT, minecraft:bat, 10, 8, 8
3174, river, wythers:badlands_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3175, river, wythers:badlands_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
3176, river, wythers:badlands_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
3177, river, wythers:billabong, MONSTER, minecraft:spider, 80, 4, 4
3178, river, wythers:billabong, MONSTER, minecraft:zombie, 80, 4, 4
3179, river, wythers:billabong, MONSTER, minecraft:zombie_villager, 10, 1, 1
3180, river, wythers:billabong, MONSTER, minecraft:skeleton, 80, 4, 4
3181, river, wythers:billabong, MONSTER, minecraft:creeper, 80, 4, 4
3182, river, wythers:billabong, MONSTER, minecraft:slime, 80, 4, 4
3183, river, wythers:billabong, MONSTER, minecraft:enderman, 5, 1, 4
3184, river, wythers:billabong, MONSTER, minecraft:witch, 5, 1, 1
3185, river, wythers:billabong, MONSTER, minecraft:slime, 10, 1, 1
3186, river, wythers:billabong, MONSTER, minecraft:ocelot, 10, 1, 3
3187, river, wythers:billabong, AMBIENT, minecraft:bat, 10, 8, 8
3188, river, wythers:billabong, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3189, river, wythers:billabong, WATER_AMBIENT, minecraft:cod, 25, 8, 8
3190, river, wythers:desert_river, MONSTER, minecraft:spider, 80, 4, 4
3191, river, wythers:desert_river, MONSTER, minecraft:zombie, 19, 4, 4
3192, river, wythers:desert_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3193, river, wythers:desert_river, MONSTER, minecraft:skeleton, 80, 4, 4
3194, river, wythers:desert_river, MONSTER, minecraft:creeper, 80, 4, 4
3195, river, wythers:desert_river, MONSTER, minecraft:slime, 80, 4, 4
3196, river, wythers:desert_river, MONSTER, minecraft:enderman, 5, 1, 4
3197, river, wythers:desert_river, MONSTER, minecraft:witch, 5, 1, 1
3198, river, wythers:desert_river, MONSTER, minecraft:husk, 80, 4, 4
3199, river, wythers:desert_river, CREATURE, minecraft:rabbit, 10, 2, 3
3200, river, wythers:desert_river, AMBIENT, minecraft:bat, 10, 8, 8
3201, river, wythers:desert_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3202, river, wythers:deep_desert_river, MONSTER, minecraft:spider, 80, 4, 4
3203, river, wythers:deep_desert_river, MONSTER, minecraft:zombie, 19, 4, 4
3204, river, wythers:deep_desert_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3205, river, wythers:deep_desert_river, MONSTER, minecraft:skeleton, 80, 4, 4
3206, river, wythers:deep_desert_river, MONSTER, minecraft:creeper, 80, 4, 4
3207, river, wythers:deep_desert_river, MONSTER, minecraft:slime, 80, 4, 4
3208, river, wythers:deep_desert_river, MONSTER, minecraft:enderman, 5, 1, 4
3209, river, wythers:deep_desert_river, MONSTER, minecraft:witch, 5, 1, 1
3210, river, wythers:deep_desert_river, MONSTER, minecraft:husk, 80, 4, 4
3211, river, wythers:deep_desert_river, CREATURE, minecraft:rabbit, 10, 2, 3
3212, river, wythers:deep_desert_river, AMBIENT, minecraft:bat, 10, 8, 8
3213, river, wythers:deep_desert_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3214, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
3215, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
3216, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3217, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3218, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
3219, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
3220, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:enderman, 5, 1, 4
3221, forest, wythers:autumnal_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
3222, forest, wythers:autumnal_birch_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
3223, forest, wythers:autumnal_birch_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3224, forest, wythers:autumnal_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
3225, forest, wythers:autumnal_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
3226, forest, wythers:autumnal_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
3227, forest, wythers:autumnal_birch_forest, CREATURE, minecraft:cow, 10, 4, 4
3228, forest, wythers:autumnal_birch_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3229, forest, wythers:autumnal_birch_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
3230, forest, wythers:autumnal_birch_forest, CREATURE, hexerei:crow, 20, 2, 5
3231, forest, wythers:autumnal_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
3232, forest, wythers:autumnal_birch_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3233, forest, wythers:autumnal_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3234, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:spider, 80, 4, 4
3235, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:zombie, 80, 4, 4
3236, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3237, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3238, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:creeper, 80, 4, 4
3239, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:slime, 80, 4, 4
3240, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:enderman, 5, 1, 4
3241, forest, wythers:ancient_copper_beech_forest, MONSTER, minecraft:witch, 5, 1, 1
3242, forest, wythers:ancient_copper_beech_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
3243, forest, wythers:ancient_copper_beech_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3244, forest, wythers:ancient_copper_beech_forest, CREATURE, minecraft:sheep, 12, 4, 4
3245, forest, wythers:ancient_copper_beech_forest, CREATURE, minecraft:pig, 10, 4, 4
3246, forest, wythers:ancient_copper_beech_forest, CREATURE, minecraft:chicken, 10, 4, 4
3247, forest, wythers:ancient_copper_beech_forest, CREATURE, minecraft:cow, 10, 4, 4
3248, forest, wythers:ancient_copper_beech_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3249, forest, wythers:ancient_copper_beech_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
3250, forest, wythers:ancient_copper_beech_forest, CREATURE, hexerei:crow, 20, 2, 5
3251, forest, wythers:ancient_copper_beech_forest, AMBIENT, minecraft:bat, 10, 8, 8
3252, forest, wythers:ancient_copper_beech_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3253, forest, wythers:ancient_copper_beech_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3254, forest, wythers:sakura_forest, MONSTER, minecraft:spider, 80, 4, 4
3255, forest, wythers:sakura_forest, MONSTER, minecraft:zombie, 80, 4, 4
3256, forest, wythers:sakura_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
3257, forest, wythers:sakura_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3258, forest, wythers:sakura_forest, MONSTER, minecraft:creeper, 80, 4, 4
3259, forest, wythers:sakura_forest, MONSTER, minecraft:slime, 80, 4, 4
3260, forest, wythers:sakura_forest, MONSTER, minecraft:enderman, 5, 1, 4
3261, forest, wythers:sakura_forest, MONSTER, minecraft:witch, 5, 1, 1
3262, forest, wythers:sakura_forest, MONSTER, whisperwoods:hidebehind, 10, 1, 1
3263, forest, wythers:sakura_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3264, forest, wythers:sakura_forest, CREATURE, minecraft:sheep, 12, 4, 4
3265, forest, wythers:sakura_forest, CREATURE, minecraft:fox, 10, 2, 4
3266, forest, wythers:sakura_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
3267, forest, wythers:sakura_forest, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
3268, forest, wythers:sakura_forest, CREATURE, hexerei:crow, 20, 2, 5
3269, forest, wythers:sakura_forest, AMBIENT, minecraft:bat, 10, 8, 8
3270, forest, wythers:sakura_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
3271, forest, wythers:sakura_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3272, none, wythers:lapacho_plains, MONSTER, minecraft:spider, 80, 4, 4
3273, none, wythers:lapacho_plains, MONSTER, minecraft:zombie, 80, 4, 4
3274, none, wythers:lapacho_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3275, none, wythers:lapacho_plains, MONSTER, minecraft:skeleton, 80, 4, 4
3276, none, wythers:lapacho_plains, MONSTER, minecraft:creeper, 80, 4, 4
3277, none, wythers:lapacho_plains, MONSTER, minecraft:slime, 80, 4, 4
3278, none, wythers:lapacho_plains, MONSTER, minecraft:enderman, 5, 1, 4
3279, none, wythers:lapacho_plains, MONSTER, minecraft:witch, 5, 1, 1
3280, none, wythers:lapacho_plains, CREATURE, minecraft:sheep, 12, 4, 4
3281, none, wythers:lapacho_plains, CREATURE, minecraft:pig, 10, 4, 4
3282, none, wythers:lapacho_plains, CREATURE, minecraft:chicken, 10, 4, 4
3283, none, wythers:lapacho_plains, CREATURE, minecraft:cow, 10, 4, 4
3284, none, wythers:lapacho_plains, CREATURE, minecraft:horse, 10, 2, 6
3285, none, wythers:lapacho_plains, CREATURE, minecraft:donkey, 10, 1, 3
3286, none, wythers:lapacho_plains, AMBIENT, minecraft:bat, 10, 8, 8
3287, none, wythers:lapacho_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3288, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:spider, 80, 4, 4
3289, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:zombie, 80, 4, 4
3290, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:zombie_villager, 10, 1, 1
3291, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:skeleton, 80, 4, 4
3292, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:creeper, 80, 4, 4
3293, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:slime, 80, 4, 4
3294, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:enderman, 5, 1, 4
3295, savanna, wythers:humid_tropical_grassland, MONSTER, minecraft:witch, 5, 1, 1
3296, savanna, wythers:humid_tropical_grassland, CREATURE, minecraft:pig, 10, 4, 4
3297, savanna, wythers:humid_tropical_grassland, CREATURE, minecraft:chicken, 10, 4, 4
3298, savanna, wythers:humid_tropical_grassland, AMBIENT, minecraft:bat, 10, 8, 8
3299, savanna, wythers:humid_tropical_grassland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3300, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:spider, 80, 4, 4
3301, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:zombie, 80, 4, 4
3302, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
3303, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
3304, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:creeper, 80, 4, 4
3305, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:slime, 80, 4, 4
3306, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:enderman, 5, 1, 4
3307, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
3308, jungle, wythers:sparse_bamboo_jungle, MONSTER, minecraft:ocelot, 10, 1, 1
3309, jungle, wythers:sparse_bamboo_jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3310, jungle, wythers:sparse_bamboo_jungle, CREATURE, minecraft:pig, 10, 4, 4
3311, jungle, wythers:sparse_bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
3312, jungle, wythers:sparse_bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
3313, jungle, wythers:sparse_bamboo_jungle, CREATURE, minecraft:parrot, 40, 1, 2
3314, jungle, wythers:sparse_bamboo_jungle, CREATURE, minecraft:panda, 80, 1, 2
3315, jungle, wythers:sparse_bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
3316, jungle, wythers:sparse_bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3317, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:spider, 80, 4, 4
3318, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:zombie, 80, 4, 4
3319, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
3320, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
3321, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:creeper, 80, 4, 4
3322, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:slime, 80, 4, 4
3323, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:enderman, 5, 1, 4
3324, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:witch, 5, 1, 1
3325, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, minecraft:ocelot, 10, 1, 3
3326, jungle, wythers:sparse_eucalyptus_jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3327, jungle, wythers:sparse_eucalyptus_jungle, CREATURE, minecraft:sheep, 12, 4, 4
3328, jungle, wythers:sparse_eucalyptus_jungle, CREATURE, minecraft:pig, 10, 4, 4
3329, jungle, wythers:sparse_eucalyptus_jungle, CREATURE, minecraft:chicken, 10, 4, 4
3330, jungle, wythers:sparse_eucalyptus_jungle, CREATURE, minecraft:cow, 10, 4, 4
3331, jungle, wythers:sparse_eucalyptus_jungle, CREATURE, minecraft:chicken, 10, 4, 4
3332, jungle, wythers:sparse_eucalyptus_jungle, CREATURE, minecraft:parrot, 40, 1, 2
3333, jungle, wythers:sparse_eucalyptus_jungle, CREATURE, minecraft:panda, 10, 1, 2
3334, jungle, wythers:sparse_eucalyptus_jungle, AMBIENT, minecraft:bat, 10, 8, 8
3335, jungle, wythers:sparse_eucalyptus_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3336, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:spider, 80, 4, 4
3337, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:zombie, 80, 4, 4
3338, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:zombie_villager, 25, 1, 1
3339, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:skeleton, 80, 4, 4
3340, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:creeper, 80, 4, 4
3341, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:slime, 80, 4, 4
3342, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:enderman, 5, 1, 4
3343, savanna, wythers:giant_sequoia_forest, MONSTER, minecraft:witch, 5, 1, 1
3344, savanna, wythers:giant_sequoia_forest, CREATURE, minecraft:sheep, 12, 4, 4
3345, savanna, wythers:giant_sequoia_forest, CREATURE, minecraft:pig, 10, 4, 4
3346, savanna, wythers:giant_sequoia_forest, CREATURE, minecraft:chicken, 10, 4, 4
3347, savanna, wythers:giant_sequoia_forest, CREATURE, minecraft:cow, 10, 4, 4
3348, savanna, wythers:giant_sequoia_forest, CREATURE, minecraft:wolf, 10, 4, 4
3349, savanna, wythers:giant_sequoia_forest, CREATURE, minecraft:rabbit, 10, 2, 3
3350, savanna, wythers:giant_sequoia_forest, CREATURE, minecraft:fox, 10, 2, 4
3351, savanna, wythers:giant_sequoia_forest, AMBIENT, minecraft:bat, 10, 8, 8
3352, savanna, wythers:giant_sequoia_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3353, jungle, wythers:windswept_jungle, MONSTER, minecraft:spider, 80, 4, 4
3354, jungle, wythers:windswept_jungle, MONSTER, minecraft:zombie, 80, 4, 4
3355, jungle, wythers:windswept_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
3356, jungle, wythers:windswept_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
3357, jungle, wythers:windswept_jungle, MONSTER, minecraft:creeper, 80, 4, 4
3358, jungle, wythers:windswept_jungle, MONSTER, minecraft:slime, 80, 4, 4
3359, jungle, wythers:windswept_jungle, MONSTER, minecraft:enderman, 5, 1, 4
3360, jungle, wythers:windswept_jungle, MONSTER, minecraft:witch, 5, 1, 1
3361, jungle, wythers:windswept_jungle, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3362, jungle, wythers:windswept_jungle, CREATURE, minecraft:frog, 10, 2, 5
3363, jungle, wythers:windswept_jungle, CREATURE, minecraft:parrot, 40, 1, 2
3364, jungle, wythers:windswept_jungle, CREATURE, minecraft:panda, 10, 1, 2
3365, jungle, wythers:windswept_jungle, AMBIENT, minecraft:bat, 10, 8, 8
3366, jungle, wythers:windswept_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3367, none, wythers:guelta, MONSTER, minecraft:spider, 80, 4, 4
3368, none, wythers:guelta, MONSTER, minecraft:zombie, 19, 4, 4
3369, none, wythers:guelta, MONSTER, minecraft:zombie_villager, 10, 1, 1
3370, none, wythers:guelta, MONSTER, minecraft:skeleton, 80, 4, 4
3371, none, wythers:guelta, MONSTER, minecraft:creeper, 80, 4, 4
3372, none, wythers:guelta, MONSTER, minecraft:slime, 80, 4, 4
3373, none, wythers:guelta, MONSTER, minecraft:enderman, 5, 1, 4
3374, none, wythers:guelta, MONSTER, minecraft:witch, 5, 1, 1
3375, none, wythers:guelta, MONSTER, minecraft:husk, 80, 4, 4
3376, none, wythers:guelta, CREATURE, minecraft:rabbit, 10, 2, 3
3377, none, wythers:guelta, AMBIENT, minecraft:bat, 10, 8, 8
3378, none, wythers:guelta, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3379, plains, wythers:autumnal_plains, MONSTER, minecraft:spider, 80, 4, 4
3380, plains, wythers:autumnal_plains, MONSTER, minecraft:zombie, 80, 4, 4
3381, plains, wythers:autumnal_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3382, plains, wythers:autumnal_plains, MONSTER, minecraft:skeleton, 80, 4, 4
3383, plains, wythers:autumnal_plains, MONSTER, minecraft:creeper, 80, 4, 4
3384, plains, wythers:autumnal_plains, MONSTER, minecraft:slime, 80, 4, 4
3385, plains, wythers:autumnal_plains, MONSTER, minecraft:enderman, 5, 1, 4
3386, plains, wythers:autumnal_plains, MONSTER, minecraft:witch, 5, 1, 1
3387, plains, wythers:autumnal_plains, CREATURE, minecraft:chicken, 10, 4, 4
3388, plains, wythers:autumnal_plains, CREATURE, minecraft:cow, 10, 4, 4
3389, plains, wythers:autumnal_plains, CREATURE, minecraft:horse, 10, 2, 6
3390, plains, wythers:autumnal_plains, CREATURE, minecraft:donkey, 10, 1, 3
3391, plains, wythers:autumnal_plains, AMBIENT, minecraft:bat, 10, 8, 8
3392, plains, wythers:autumnal_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3393, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:spider, 80, 4, 4
3394, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:zombie, 80, 4, 4
3395, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:zombie_villager, 10, 1, 1
3396, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:skeleton, 80, 4, 4
3397, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:creeper, 80, 4, 4
3398, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:slime, 80, 4, 4
3399, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:enderman, 5, 1, 4
3400, forest, wythers:autumnal_forest_edge, MONSTER, minecraft:witch, 5, 1, 1
3401, forest, wythers:autumnal_forest_edge, MONSTER, whisperwoods:hidebehind, 10, 1, 1
3402, forest, wythers:autumnal_forest_edge, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
3403, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:chicken, 10, 4, 4
3404, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:cow, 10, 4, 4
3405, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:horse, 10, 2, 6
3406, forest, wythers:autumnal_forest_edge, CREATURE, minecraft:donkey, 10, 1, 3
3407, forest, wythers:autumnal_forest_edge, CREATURE, whisperwoods:wisp, 13, 1, 3
3408, forest, wythers:autumnal_forest_edge, CREATURE, whisperwoods:hirschgeist, 10, 1, 1
3409, forest, wythers:autumnal_forest_edge, CREATURE, hexerei:crow, 20, 2, 5
3410, forest, wythers:autumnal_forest_edge, AMBIENT, minecraft:bat, 10, 8, 8
3411, forest, wythers:autumnal_forest_edge, AMBIENT, whisperwoods:moth, 10, 1, 3
3412, forest, wythers:autumnal_forest_edge, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3413, savanna, wythers:tropical_grassland, MONSTER, minecraft:spider, 80, 4, 4
3414, savanna, wythers:tropical_grassland, MONSTER, minecraft:zombie, 80, 4, 4
3415, savanna, wythers:tropical_grassland, MONSTER, minecraft:zombie_villager, 10, 1, 1
3416, savanna, wythers:tropical_grassland, MONSTER, minecraft:skeleton, 80, 4, 4
3417, savanna, wythers:tropical_grassland, MONSTER, minecraft:creeper, 80, 4, 4
3418, savanna, wythers:tropical_grassland, MONSTER, minecraft:slime, 80, 4, 4
3419, savanna, wythers:tropical_grassland, MONSTER, minecraft:enderman, 5, 1, 4
3420, savanna, wythers:tropical_grassland, MONSTER, minecraft:witch, 5, 1, 1
3421, savanna, wythers:tropical_grassland, CREATURE, minecraft:pig, 10, 4, 4
3422, savanna, wythers:tropical_grassland, CREATURE, minecraft:chicken, 10, 4, 4
3423, savanna, wythers:tropical_grassland, CREATURE, minecraft:cow, 10, 4, 4
3424, savanna, wythers:tropical_grassland, CREATURE, minecraft:horse, 10, 2, 6
3425, savanna, wythers:tropical_grassland, CREATURE, minecraft:donkey, 10, 1, 1
3426, savanna, wythers:tropical_grassland, AMBIENT, minecraft:bat, 10, 8, 8
